Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
26-JUN-2025,531163,74.96,71.68,0.0447,0.0346,0.0346,0.6610
26-JUN-2025,531168,208.10,217.35,-0.0435,0.0295,0.0296,0.5655
26-JUN-2025,531169,117.10,115.85,0.0107,0.0374,0.0374,0.7145
26-JUN-2025,531173,46.31,46.23,0.0017,0.0289,0.0288,0.5502
26-JUN-2025,531176,13.90,13.70,0.0145,0.0356,0.0355,0.6782
26-JUN-2025,531178,24.00,24.12,-0.0050,0.0361,0.0360,0.6878
26-JUN-2025,531190,75.73,72.20,0.0477,0.0279,0.0280,0.5349
26-JUN-2025,531199,178.20,174.00,0.0239,0.0348,0.0348,0.6649
26-JUN-2025,531201,5304.25,5319.60,-0.0029,0.0358,0.0357,0.6820
26-JUN-2025,531203,55.11,55.11,0.0000,0.0199,0.0198,0.3783
26-JUN-2025,531205,3.41,3.58,-0.0487,0.1075,0.1072,2.0481
26-JUN-2025,531210,46.28,47.22,-0.0201,0.0369,0.0369,0.7050
26-JUN-2025,531212,56.05,55.80,0.0045,0.0374,0.0373,0.7126
26-JUN-2025,531215,166.40,166.40,0.0000,0.0367,0.0366,0.6992
26-JUN-2025,531216,9.17,9.17,0.0000,0.0338,0.0337,0.6438
26-JUN-2025,531219,6.20,6.02,0.0295,0.0257,0.0258,0.4929
26-JUN-2025,531221,16.89,16.12,0.0467,0.0414,0.0414,0.7909
26-JUN-2025,531223,56.11,54.52,0.0287,0.0356,0.0355,0.6782
26-JUN-2025,531227,77.61,77.00,0.0079,0.0440,0.0439,0.8387
26-JUN-2025,531228,10.89,10.70,0.0176,0.0165,0.0165,0.3152
26-JUN-2025,531233,18.46,18.46,0.0000,0.0352,0.0352,0.6725
26-JUN-2025,531234,105.50,105.25,0.0024,0.0323,0.0323,0.6171
26-JUN-2025,531235,20.85,20.85,0.0000,0.0325,0.0324,0.6190
26-JUN-2025,531237,149.00,146.65,0.0159,0.0328,0.0327,0.6247
26-JUN-2025,531246,20.05,19.10,0.0485,0.0381,0.0382,0.7298
26-JUN-2025,531253,360.10,362.65,-0.0071,0.0217,0.0217,0.4146
26-JUN-2025,531254,19.63,19.11,0.0268,0.0401,0.0400,0.7642
26-JUN-2025,531255,62.50,61.56,0.0152,0.0446,0.0445,0.8502
26-JUN-2025,531257,22.90,22.81,0.0039,0.0332,0.0331,0.6324
26-JUN-2025,531259,12.50,12.30,0.0161,0.0381,0.0381,0.7279
26-JUN-2025,531260,929.40,915.00,0.0156,0.0355,0.0355,0.6782
26-JUN-2025,531262,28.90,28.90,0.0000,0.0196,0.0195,0.3725
26-JUN-2025,531268,30.29,29.78,0.0170,0.0357,0.0357,0.6820
26-JUN-2025,531273,1.87,1.90,-0.0159,0.0334,0.0333,0.6362
26-JUN-2025,531278,117.25,116.95,0.0026,0.0361,0.0361,0.6897
26-JUN-2025,531279,140.90,143.75,-0.0200,0.0324,0.0323,0.6171
26-JUN-2025,531280,19.60,18.67,0.0486,0.0375,0.0375,0.7164
26-JUN-2025,531281,187.95,188.00,-0.0003,0.0290,0.0290,0.5540
26-JUN-2025,531283,14.25,14.30,-0.0035,0.0272,0.0272,0.5197
26-JUN-2025,531286,46.93,49.40,-0.0513,0.0234,0.0236,0.4509
26-JUN-2025,531287,284.65,286.30,-0.0058,0.0316,0.0315,0.6018
26-JUN-2025,531288,18.00,18.02,-0.0011,0.0314,0.0313,0.5980
26-JUN-2025,531289,176.00,181.80,-0.0324,0.0377,0.0377,0.7203
26-JUN-2025,531297,72.15,72.22,-0.0010,0.0304,0.0303,0.5789
26-JUN-2025,531300,3.70,3.89,-0.0501,0.0351,0.0352,0.6725
26-JUN-2025,531301,175.00,176.50,-0.0085,0.0270,0.0270,0.5158
26-JUN-2025,531304,27.88,26.56,0.0485,0.0398,0.0398,0.7604
26-JUN-2025,531306,666.20,668.85,-0.0040,0.0264,0.0263,0.5025
26-JUN-2025,531307,17.88,17.50,0.0215,0.0290,0.0290,0.5540
26-JUN-2025,531310,201.20,200.90,0.0015,0.0342,0.0341,0.6515
26-JUN-2025,531314,14.77,14.84,-0.0047,0.0418,0.0417,0.7967
26-JUN-2025,531319,42.74,44.98,-0.0511,0.0268,0.0270,0.5158
26-JUN-2025,531323,18.80,18.80,0.0000,0.0338,0.0337,0.6438
26-JUN-2025,531324,29.10,29.90,-0.0271,0.0301,0.0301,0.5751
26-JUN-2025,531327,5.40,5.50,-0.0183,0.0271,0.0271,0.5177
26-JUN-2025,531328,2.04,2.14,-0.0479,0.0345,0.0346,0.6610
26-JUN-2025,531334,30.40,32.00,-0.0513,0.0302,0.0303,0.5789
26-JUN-2025,531337,2.97,2.99,-0.0067,0.0270,0.0269,0.5139
26-JUN-2025,531338,28.61,27.25,0.0487,0.0339,0.0340,0.6496
26-JUN-2025,531340,60.23,60.23,0.0000,0.0369,0.0368,0.7031
26-JUN-2025,531341,12.81,13.48,-0.0510,0.0339,0.0340,0.6496
26-JUN-2025,531346,33.00,34.89,-0.0557,0.0329,0.0330,0.6305
26-JUN-2025,531352,21.75,21.57,0.0083,0.0370,0.0369,0.7050
26-JUN-2025,531357,58.20,57.70,0.0086,0.0358,0.0358,0.6840
26-JUN-2025,531359,585.00,580.00,0.0086,0.0331,0.0330,0.6305
26-JUN-2025,531360,23.39,23.41,-0.0009,0.0384,0.0383,0.7317
26-JUN-2025,531364,227.00,226.80,0.0009,0.0327,0.0326,0.6228
26-JUN-2025,531370,6.39,6.27,0.0190,0.0308,0.0307,0.5865
26-JUN-2025,531380,148.65,142.00,0.0458,0.0458,0.0458,0.8750
26-JUN-2025,531381,1337.50,1364.75,-0.0202,0.0283,0.0283,0.5407
26-JUN-2025,531387,7.06,6.94,0.0171,0.0149,0.0149,0.2847
26-JUN-2025,531390,99.92,100.71,-0.0079,0.0319,0.0319,0.6094
26-JUN-2025,531395,41.68,40.88,0.0194,0.0535,0.0534,1.0202
26-JUN-2025,531396,8.10,8.10,0.0000,0.0296,0.0295,0.5636
26-JUN-2025,531397,28.87,28.87,0.0000,0.0283,0.0282,0.5388
26-JUN-2025,531398,163.40,159.10,0.0267,0.0402,0.0401,0.7661
26-JUN-2025,531399,211.60,217.00,-0.0252,0.0344,0.0343,0.6553
26-JUN-2025,531402,19.53,19.07,0.0238,0.0347,0.0346,0.6610
26-JUN-2025,531411,1.40,1.41,-0.0071,0.0281,0.0280,0.5349
26-JUN-2025,531412,175.30,171.25,0.0234,0.0271,0.0270,0.5158
26-JUN-2025,531416,40.00,39.20,0.0202,0.0381,0.0381,0.7279
26-JUN-2025,531417,2.45,2.52,-0.0282,0.0323,0.0323,0.6171
26-JUN-2025,531432,12.21,12.37,-0.0130,0.0532,0.0530,1.0126
26-JUN-2025,531433,3.34,3.34,0.0000,0.0351,0.0350,0.6687
26-JUN-2025,531436,13.29,12.66,0.0486,0.0245,0.0247,0.4719
26-JUN-2025,531437,29.86,28.56,0.0445,0.0317,0.0318,0.6075
26-JUN-2025,531441,18.53,17.65,0.0487,0.0251,0.0253,0.4834
26-JUN-2025,531444,10.25,10.27,-0.0019,0.0333,0.0332,0.6343
26-JUN-2025,531454,27.80,27.98,-0.0065,0.0315,0.0314,0.5999
26-JUN-2025,531456,1.90,1.89,0.0053,0.0331,0.0330,0.6305
26-JUN-2025,531458,7.96,8.12,-0.0199,0.0210,0.0210,0.4012
26-JUN-2025,531460,8.65,9.60,-0.1042,0.0411,0.0417,0.7967
26-JUN-2025,531465,0.49,0.49,0.0000,0.0113,0.0112,0.2140
26-JUN-2025,531471,18.58,17.51,0.0593,0.0363,0.0365,0.6973
26-JUN-2025,531472,22.80,23.25,-0.0195,0.0403,0.0403,0.7699
26-JUN-2025,531486,2.87,2.91,-0.0138,0.0256,0.0256,0.4891
26-JUN-2025,531489,262.70,265.05,-0.0089,0.0297,0.0296,0.5655
26-JUN-2025,531499,1.71,1.79,-0.0457,0.0382,0.0383,0.7317
26-JUN-2025,531502,12.21,12.03,0.0149,0.0165,0.0164,0.3133
26-JUN-2025,531503,35.25,37.54,-0.0629,0.0351,0.0353,0.6744
26-JUN-2025,531505,27.95,27.95,0.0000,0.0298,0.0297,0.5674
26-JUN-2025,531506,17.55,18.47,-0.0511,0.0333,0.0334,0.6381
26-JUN-2025,531509,33.30,33.30,0.0000,0.0412,0.0411,0.7852
26-JUN-2025,531512,20.57,21.92,-0.0636,0.0344,0.0346,0.6610
26-JUN-2025,531518,0.39,0.39,0.0000,0.0489,0.0488,0.9323
26-JUN-2025,531521,38.09,38.09,0.0000,0.0186,0.0185,0.3534
26-JUN-2025,531525,254.30,258.20,-0.0152,0.0236,0.0236,0.4509
26-JUN-2025,531529,1.97,2.01,-0.0201,0.0313,0.0313,0.5980
26-JUN-2025,531533,87.00,88.45,-0.0165,0.0320,0.0319,0.6094
26-JUN-2025,531537,275.60,281.20,-0.0201,0.0196,0.0196,0.3745
26-JUN-2025,531539,48.40,52.66,-0.0844,0.0394,0.0397,0.7585
26-JUN-2025,531540,15.90,16.07,-0.0106,0.0325,0.0324,0.6190
26-JUN-2025,531541,2.42,2.51,-0.0365,0.0342,0.0342,0.6534
26-JUN-2025,531550,277.95,271.15,0.0248,0.0358,0.0358,0.6840
26-JUN-2025,531552,18.58,19.03,-0.0239,0.0324,0.0324,0.6190
26-JUN-2025,531553,21.60,21.99,-0.0179,0.0392,0.0392,0.7489
26-JUN-2025,531557,22.25,22.25,0.0000,0.0402,0.0401,0.7661
26-JUN-2025,531568,6.50,6.21,0.0456,0.0366,0.0366,0.6992
26-JUN-2025,531569,217.60,220.50,-0.0132,0.0295,0.0294,0.5617
26-JUN-2025,531574,9.40,8.96,0.0479,0.0359,0.0359,0.6859
26-JUN-2025,531578,9.77,9.19,0.0612,0.0372,0.0373,0.7126
26-JUN-2025,531582,28.66,30.09,-0.0487,0.0368,0.0368,0.7031
26-JUN-2025,531583,23.74,22.61,0.0488,0.0359,0.0360,0.6878
26-JUN-2025,531585,8.98,9.29,-0.0339,0.0319,0.0319,0.6094
26-JUN-2025,531591,18.64,18.42,0.0119,0.0226,0.0225,0.4299
26-JUN-2025,531592,2.07,2.09,-0.0096,0.0340,0.0340,0.6496
26-JUN-2025,531594,11.77,11.77,0.0000,0.0368,0.0367,0.7012
26-JUN-2025,531600,77.00,79.00,-0.0256,0.0320,0.0320,0.6114
26-JUN-2025,531608,72.95,78.69,-0.0757,0.0348,0.0351,0.6706
26-JUN-2025,531609,262.20,270.90,-0.0326,0.0420,0.0419,0.8005
26-JUN-2025,531613,2.35,2.38,-0.0127,0.0313,0.0313,0.5980
26-JUN-2025,531616,54.00,55.96,-0.0357,0.0313,0.0313,0.5980
26-JUN-2025,531626,4.36,4.49,-0.0294,0.0334,0.0333,0.6362
26-JUN-2025,531635,157.20,163.40,-0.0387,0.0278,0.0278,0.5311
26-JUN-2025,531637,508.40,515.50,-0.0139,0.0293,0.0293,0.5598
26-JUN-2025,531640,20.00,20.14,-0.0070,0.0138,0.0137,0.2617
26-JUN-2025,531644,28.45,28.08,0.0131,0.0396,0.0395,0.7546
26-JUN-2025,531651,60.52,60.52,0.0000,0.0325,0.0325,0.6209
26-JUN-2025,531652,128.00,129.90,-0.0147,0.0302,0.0302,0.5770
26-JUN-2025,531658,24.54,23.38,0.0484,0.0212,0.0214,0.4088
26-JUN-2025,531661,14.15,14.15,0.0000,0.0396,0.0395,0.7546
26-JUN-2025,531663,10.58,10.58,0.0000,0.0247,0.0246,0.4700
26-JUN-2025,531667,37.61,39.58,-0.0511,0.0349,0.0350,0.6687
26-JUN-2025,531668,3.63,3.65,-0.0055,0.0425,0.0424,0.8101
26-JUN-2025,531671,1.70,1.67,0.0178,0.0330,0.0330,0.6305
26-JUN-2025,531672,30.71,32.32,-0.0511,0.0312,0.0313,0.5980
26-JUN-2025,531673,26.91,27.38,-0.0173,0.0354,0.0353,0.6744
26-JUN-2025,531677,527.30,517.00,0.0197,0.0180,0.0180,0.3439
26-JUN-2025,531680,18.53,19.50,-0.0510,0.0443,0.0443,0.8464
26-JUN-2025,531681,0.86,0.85,0.0117,0.0321,0.0320,0.6114
26-JUN-2025,531688,175.00,169.75,0.0305,0.0316,0.0316,0.6037
26-JUN-2025,531692,3.93,4.13,-0.0496,0.0267,0.0269,0.5139
26-JUN-2025,531694,77.22,73.56,0.0486,0.0352,0.0353,0.6744
26-JUN-2025,531716,2.46,2.58,-0.0476,0.0400,0.0400,0.7642
26-JUN-2025,531726,140.05,141.00,-0.0068,0.0307,0.0306,0.5846
26-JUN-2025,531727,59.98,60.42,-0.0073,0.0285,0.0284,0.5426
26-JUN-2025,531735,29.35,29.35,0.0000,0.0164,0.0164,0.3133
26-JUN-2025,531737,0.68,0.67,0.0148,0.0122,0.0122,0.2331
26-JUN-2025,531739,12.44,12.39,0.0040,0.0338,0.0337,0.6438
26-JUN-2025,531743,256.30,251.30,0.0197,0.0157,0.0157,0.2999
26-JUN-2025,531744,85.60,84.25,0.0159,0.0388,0.0387,0.7394
26-JUN-2025,531752,0.94,0.95,-0.0106,0.0289,0.0288,0.5502
26-JUN-2025,531758,18.90,18.00,0.0488,0.0308,0.0309,0.5903
26-JUN-2025,531762,22.78,22.64,0.0062,0.0378,0.0377,0.7203
26-JUN-2025,531771,169.45,162.40,0.0425,0.0287,0.0288,0.5502
26-JUN-2025,531778,48.38,47.44,0.0196,0.0436,0.0436,0.8330
26-JUN-2025,531779,18.54,19.16,-0.0329,0.0384,0.0384,0.7336
26-JUN-2025,531780,8.16,7.78,0.0477,0.0314,0.0315,0.6018
26-JUN-2025,531784,1.45,1.45,0.0000,0.0293,0.0293,0.5598
26-JUN-2025,531797,72.64,70.29,0.0329,0.0302,0.0302,0.5770
26-JUN-2025,531802,24.76,24.80,-0.0016,0.0331,0.0330,0.6305
26-JUN-2025,531810,69.60,69.54,0.0009,0.0316,0.0316,0.6037
26-JUN-2025,531812,0.77,0.76,0.0131,0.0311,0.0310,0.5923
26-JUN-2025,531813,93.35,93.35,0.0000,0.0311,0.0310,0.5923
26-JUN-2025,531814,15.60,15.24,0.0233,0.0367,0.0367,0.7012
26-JUN-2025,531821,61.44,64.67,-0.0512,0.0310,0.0311,0.5942
26-JUN-2025,531822,211.95,213.00,-0.0049,0.0363,0.0362,0.6916
26-JUN-2025,531832,72.11,73.58,-0.0202,0.0290,0.0290,0.5540
26-JUN-2025,531834,8.55,8.97,-0.0480,0.0459,0.0459,0.8769
26-JUN-2025,531840,17.26,17.26,0.0000,0.0320,0.0320,0.6114
26-JUN-2025,531841,53.52,53.76,-0.0045,0.0323,0.0322,0.6152
26-JUN-2025,531842,46.01,45.61,0.0087,0.0311,0.0310,0.5923
26-JUN-2025,531846,10.87,11.87,-0.0880,0.0479,0.0481,0.9189
26-JUN-2025,531847,740.00,723.25,0.0229,0.0231,0.0231,0.4413
26-JUN-2025,531859,162.30,159.15,0.0196,0.0329,0.0328,0.6266
26-JUN-2025,531861,53.49,52.88,0.0115,0.0301,0.0300,0.5731
26-JUN-2025,531862,40.39,41.21,-0.0201,0.0279,0.0278,0.5311
26-JUN-2025,531867,4.77,4.79,-0.0042,0.0402,0.0401,0.7661
26-JUN-2025,531869,4.58,4.32,0.0584,0.0291,0.0293,0.5598
26-JUN-2025,531870,25.00,25.00,0.0000,0.0326,0.0325,0.6209
26-JUN-2025,531878,11.66,11.66,0.0000,0.0335,0.0334,0.6381
26-JUN-2025,531885,8.13,8.13,0.0000,0.0005,0.0005,0.0096
26-JUN-2025,531888,100.45,99.85,0.0060,0.0305,0.0304,0.5808
26-JUN-2025,531889,22.76,23.03,-0.0118,0.0366,0.0365,0.6973
26-JUN-2025,531893,0.48,0.48,0.0000,0.0308,0.0308,0.5884
26-JUN-2025,531900,31.00,30.24,0.0248,0.0387,0.0386,0.7375
26-JUN-2025,531902,19.41,19.99,-0.0294,0.0487,0.0486,0.9285
26-JUN-2025,531909,2.64,2.70,-0.0225,0.0345,0.0345,0.6591
26-JUN-2025,531910,196.10,205.00,-0.0444,0.0316,0.0317,0.6056
26-JUN-2025,531911,50.00,48.05,0.0398,0.0312,0.0313,0.5980
26-JUN-2025,531913,6.99,7.05,-0.0085,0.0364,0.0363,0.6935
26-JUN-2025,531918,106.05,104.50,0.0147,0.0258,0.0258,0.4929
26-JUN-2025,531923,93.13,93.00,0.0014,0.0309,0.0308,0.5884
26-JUN-2025,531925,1.75,1.79,-0.0226,0.0492,0.0491,0.9381
26-JUN-2025,531929,5.00,4.88,0.0243,0.0351,0.0351,0.6706
26-JUN-2025,531930,36.52,36.49,0.0008,0.0370,0.0369,0.7050
26-JUN-2025,531931,233.00,228.45,0.0197,0.0319,0.0319,0.6094
26-JUN-2025,531944,16.15,15.40,0.0476,0.0382,0.0383,0.7317
26-JUN-2025,531950,4.48,4.51,-0.0067,0.0339,0.0338,0.6457
26-JUN-2025,531952,77.15,78.85,-0.0218,0.0321,0.0321,0.6133
26-JUN-2025,531959,2.65,2.71,-0.0224,0.0302,0.0302,0.5770
26-JUN-2025,531960,6.65,6.34,0.0477,0.0300,0.0301,0.5751
26-JUN-2025,531962,38.44,39.77,-0.0340,0.0396,0.0395,0.7546
26-JUN-2025,531968,67.95,68.00,-0.0007,0.0359,0.0358,0.6840
26-JUN-2025,531971,119.50,119.50,0.0000,0.0143,0.0142,0.2713
26-JUN-2025,531977,8.52,8.40,0.0142,0.0323,0.0322,0.6152
26-JUN-2025,531979,68.80,68.75,0.0007,0.0297,0.0296,0.5655
26-JUN-2025,531980,29.77,29.19,0.0197,0.0259,0.0259,0.4948
26-JUN-2025,531982,25.60,25.31,0.0114,0.0378,0.0377,0.7203
26-JUN-2025,531991,1.04,1.02,0.0194,0.0320,0.0319,0.6094
26-JUN-2025,531994,98.65,98.65,0.0000,0.0225,0.0225,0.4299
26-JUN-2025,531996,14.12,14.40,-0.0196,0.0338,0.0338,0.6457
26-JUN-2025,531997,93.73,96.53,-0.0294,0.0242,0.0242,0.4623
26-JUN-2025,532001,67.33,69.15,-0.0267,0.0415,0.0414,0.7909
26-JUN-2025,532005,64.00,67.17,-0.0483,0.0346,0.0347,0.6629
26-JUN-2025,532007,23.36,23.36,0.0000,0.0317,0.0316,0.6037
26-JUN-2025,532011,90.64,93.00,-0.0257,0.0320,0.0320,0.6114
26-JUN-2025,532015,5.84,6.14,-0.0501,0.0373,0.0374,0.7145
26-JUN-2025,532016,578.20,590.00,-0.0202,0.0250,0.0250,0.4776
26-JUN-2025,532024,11.83,11.83,0.0000,0.0080,0.0080,0.1528
26-JUN-2025,532039,61.20,61.24,-0.0007,0.0275,0.0274,0.5235
26-JUN-2025,532041,9.02,8.60,0.0477,0.0373,0.0373,0.7126
26-JUN-2025,532042,43.49,43.75,-0.0060,0.0377,0.0376,0.7183
26-JUN-2025,532053,106.00,108.00,-0.0187,0.0341,0.0340,0.6496
26-JUN-2025,532056,56.79,55.76,0.0183,0.0357,0.0356,0.6801
26-JUN-2025,532057,125.30,131.75,-0.0502,0.0321,0.0322,0.6152
26-JUN-2025,532067,1401.70,1423.90,-0.0157,0.0381,0.0380,0.7260
26-JUN-2025,532070,250.45,250.00,0.0018,0.0316,0.0315,0.6018
26-JUN-2025,532083,3.13,3.13,0.0000,0.0001,0.0001,0.0019
26-JUN-2025,532090,17.93,17.58,0.0197,0.0267,0.0267,0.5101
26-JUN-2025,532092,3.42,3.45,-0.0087,0.0344,0.0344,0.6572
26-JUN-2025,532100,10.25,10.64,-0.0373,0.0450,0.0450,0.8597
26-JUN-2025,532102,62.91,64.19,-0.0201,0.0320,0.0320,0.6114
26-JUN-2025,532113,10.22,10.75,-0.0506,0.0376,0.0377,0.7203
26-JUN-2025,532123,7.94,7.88,0.0076,0.0346,0.0345,0.6591
26-JUN-2025,532124,30.40,31.99,-0.0510,0.0390,0.0390,0.7451
26-JUN-2025,532131,38.67,37.92,0.0196,0.0183,0.0183,0.3496
26-JUN-2025,532140,2.71,2.76,-0.0183,0.0422,0.0421,0.8043
26-JUN-2025,532145,14.50,14.12,0.0266,0.0311,0.0311,0.5942
26-JUN-2025,532154,0.86,0.87,-0.0116,0.0491,0.0490,0.9361
26-JUN-2025,532159,11.35,11.30,0.0044,0.0378,0.0377,0.7203
26-JUN-2025,532160,16.74,16.69,0.0030,0.0298,0.0297,0.5674
26-JUN-2025,532164,1.42,1.49,-0.0481,0.0335,0.0336,0.6419
26-JUN-2025,532167,25.68,25.68,0.0000,0.0106,0.0106,0.2025
26-JUN-2025,532183,13.28,12.80,0.0368,0.0399,0.0399,0.7623
26-JUN-2025,532217,8.79,8.38,0.0478,0.0351,0.0351,0.6706
26-JUN-2025,532230,147.00,149.80,-0.0189,0.0299,0.0299,0.5712
26-JUN-2025,532262,1250.00,1216.35,0.0273,0.0251,0.0251,0.4795
26-JUN-2025,532275,1.82,1.78,0.0222,0.0255,0.0255,0.4872
26-JUN-2025,532284,45.74,46.13,-0.0085,0.0307,0.0306,0.5846
26-JUN-2025,532303,4.02,4.23,-0.0509,0.0384,0.0385,0.7355
26-JUN-2025,532304,77.88,77.88,0.0000,0.0367,0.0366,0.6992
26-JUN-2025,532315,6.93,6.90,0.0043,0.0364,0.0363,0.6935
26-JUN-2025,532320,13.59,13.04,0.0413,0.0412,0.0412,0.7871
26-JUN-2025,532323,34.87,34.65,0.0063,0.0291,0.0290,0.5540
26-JUN-2025,532329,971.15,952.15,0.0198,0.0383,0.0382,0.7298
26-JUN-2025,532333,100.03,101.99,-0.0194,0.0327,0.0326,0.6228
26-JUN-2025,532334,92.00,90.49,0.0165,0.0309,0.0309,0.5903
26-JUN-2025,532340,2.75,2.80,-0.0180,0.0535,0.0534,1.0202
26-JUN-2025,532344,222.05,223.50,-0.0065,0.0322,0.0321,0.6133
26-JUN-2025,532350,3.93,3.91,0.0051,0.0337,0.0336,0.6419
26-JUN-2025,532354,4.97,4.95,0.0040,0.0413,0.0412,0.7871
26-JUN-2025,532355,7.77,7.86,-0.0115,0.0390,0.0389,0.7432
26-JUN-2025,532359,1.29,1.23,0.0476,0.0256,0.0257,0.4910
26-JUN-2025,532362,122.40,120.05,0.0194,0.0385,0.0384,0.7336
26-JUN-2025,532373,30.70,30.43,0.0088,0.0337,0.0336,0.6419
26-JUN-2025,532378,4.99,4.90,0.0182,0.0339,0.0338,0.6457
26-JUN-2025,532379,6.89,6.89,0.0000,0.0336,0.0335,0.6400
26-JUN-2025,532380,9.01,9.05,-0.0044,0.0316,0.0316,0.6037
26-JUN-2025,532384,138.70,136.75,0.0142,0.0237,0.0237,0.4528
26-JUN-2025,532397,17.86,17.01,0.0488,0.0421,0.0422,0.8062
26-JUN-2025,532402,14.11,13.56,0.0398,0.0334,0.0334,0.6381
26-JUN-2025,532404,44.71,44.67,0.0009,0.0229,0.0229,0.4375
26-JUN-2025,532410,25.52,25.63,-0.0043,0.0334,0.0333,0.6362
26-JUN-2025,532425,27.62,28.50,-0.0314,0.0378,0.0377,0.7203
26-JUN-2025,532435,10.83,10.99,-0.0147,0.0283,0.0282,0.5388
26-JUN-2025,532455,21.77,21.30,0.0218,0.0343,0.0342,0.6534
26-JUN-2025,532467,38.25,39.83,-0.0405,0.0353,0.0353,0.6744
26-JUN-2025,532468,2946.70,2919.30,0.0093,0.0180,0.0179,0.3420
26-JUN-2025,532485,81.25,81.65,-0.0049,0.0212,0.0211,0.4031
26-JUN-2025,532503,949.40,916.00,0.0358,0.0231,0.0232,0.4432
26-JUN-2025,532645,3.40,3.50,-0.0290,0.0430,0.0430,0.8215
26-JUN-2025,532656,3.55,3.40,0.0432,0.0321,0.0322,0.6152
26-JUN-2025,532676,11.41,11.19,0.0195,0.0401,0.0401,0.7661
26-JUN-2025,532701,14.50,14.27,0.0160,0.0329,0.0329,0.6286
26-JUN-2025,532723,48.57,50.15,-0.0320,0.0366,0.0366,0.6992
26-JUN-2025,532742,4443.85,4378.65,0.0148,0.0234,0.0234,0.4471
26-JUN-2025,532744,8.88,8.91,-0.0034,0.0350,0.0349,0.6668
26-JUN-2025,532745,7.01,6.88,0.0187,0.0342,0.0342,0.6534
26-JUN-2025,532766,1.64,1.69,-0.0300,0.0340,0.0340,0.6496
26-JUN-2025,532806,39.62,44.83,-0.1235,0.0452,0.0460,0.8788
26-JUN-2025,532820,27.07,26.54,0.0198,0.0323,0.0322,0.6152
26-JUN-2025,532825,8.13,8.27,-0.0171,0.0323,0.0323,0.6171
26-JUN-2025,532829,253.15,249.50,0.0145,0.0316,0.0316,0.6037
26-JUN-2025,532855,213.05,208.95,0.0194,0.0366,0.0366,0.6992
26-JUN-2025,532879,272.00,272.15,-0.0006,0.0323,0.0322,0.6152
26-JUN-2025,532893,90.55,88.80,0.0195,0.0675,0.0673,1.2858
26-JUN-2025,532911,13.24,12.73,0.0393,0.0304,0.0304,0.5808
26-JUN-2025,532918,34.38,34.23,0.0044,0.0323,0.0323,0.6171
26-JUN-2025,532933,52.65,51.36,0.0248,0.0318,0.0318,0.6075
26-JUN-2025,532957,94.45,95.01,-0.0059,0.0314,0.0313,0.5980
26-JUN-2025,532975,12.70,12.10,0.0484,0.0297,0.0299,0.5712
26-JUN-2025,532985,90.10,89.41,0.0077,0.0104,0.0104,0.1987
26-JUN-2025,532992,32.61,32.59,0.0006,0.0348,0.0347,0.6629
26-JUN-2025,533007,11.60,11.05,0.0486,0.0294,0.0296,0.5655
26-JUN-2025,533014,71.00,70.67,0.0047,0.0354,0.0354,0.6763
26-JUN-2025,533018,4330.00,4330.00,0.0000,0.1151,0.1148,2.1933
26-JUN-2025,533019,1809.30,1809.30,0.0000,0.0320,0.0319,0.6094
26-JUN-2025,533056,41.74,42.39,-0.0155,0.0324,0.0323,0.6171
26-JUN-2025,533095,8057.45,8014.10,0.0054,0.0189,0.0188,0.3592
26-JUN-2025,533100,6.70,6.71,-0.0015,0.0261,0.0260,0.4967
26-JUN-2025,533101,149.25,147.90,0.0091,0.0339,0.0339,0.6477
26-JUN-2025,533108,44.39,45.80,-0.0313,0.0380,0.0380,0.7260
26-JUN-2025,533110,15.07,15.86,-0.0511,0.0417,0.0417,0.7967
26-JUN-2025,533149,11.37,11.37,0.0000,0.0403,0.0402,0.7680
26-JUN-2025,533170,170.15,173.45,-0.0192,0.0297,0.0297,0.5674
26-JUN-2025,533202,4.24,4.36,-0.0279,0.0365,0.0365,0.6973
26-JUN-2025,533212,76.10,77.10,-0.0131,0.0318,0.0318,0.6075
26-JUN-2025,533268,5.23,5.23,0.0000,0.0455,0.0453,0.8655
26-JUN-2025,533285,51.36,50.40,0.0189,0.0250,0.0250,0.4776
26-JUN-2025,533289,100.66,102.76,-0.0206,0.0378,0.0377,0.7203
26-JUN-2025,533315,71.44,71.95,-0.0071,0.0389,0.0388,0.7413
26-JUN-2025,533407,74.95,78.64,-0.0481,0.0343,0.0344,0.6572
26-JUN-2025,533427,42.33,42.50,-0.0040,0.0368,0.0367,0.7012
26-JUN-2025,533477,546.85,545.00,0.0034,0.0233,0.0232,0.4432
26-JUN-2025,533602,1.29,1.30,-0.0077,0.0304,0.0303,0.5789
26-JUN-2025,533608,173.95,171.00,0.0171,0.0369,0.0368,0.7031
26-JUN-2025,533896,21.09,20.65,0.0211,0.0443,0.0443,0.8464
26-JUN-2025,534060,2.24,2.24,0.0000,0.0341,0.0340,0.6496
26-JUN-2025,534063,55.75,55.85,-0.0018,0.0422,0.0421,0.8043
26-JUN-2025,534064,3.00,3.02,-0.0066,0.0327,0.0326,0.6228
26-JUN-2025,534190,3.09,3.12,-0.0097,0.0465,0.0463,0.8846
